"gene_compare","uchar","gene","compare"
"ENSG00000100592 HCC1395/HCC1395BL",2.11160127638441,"ENSG00000100592","HCC1395/HCC1395BL"
"ENSG00000100596 HCC1395/HCC1395BL",0.613001067290151,"ENSG00000100596","HCC1395/HCC1395BL"
"ENSG00000100599 HCC1395/HCC1395BL",1.97276407978578,"ENSG00000100599","HCC1395/HCC1395BL"
"ENSG00000100600 HCC1395/HCC1395BL",0.725567944586533,"ENSG00000100600","HCC1395/HCC1395BL"
"ENSG00000100601 HCC1395/HCC1395BL",1.28118521175292,"ENSG00000100601","HCC1395/HCC1395BL"
"ENSG00000100603 HCC1395/HCC1395BL",0.906717119756223,"ENSG00000100603","HCC1395/HCC1395BL"
"ENSG00000100605 HCC1395/HCC1395BL",0.571253895382728,"ENSG00000100605","HCC1395/HCC1395BL"
"ENSG00000100612 HCC1395/HCC1395BL",0.702836944343499,"ENSG00000100612","HCC1395/HCC1395BL"
"ENSG00000100614 HCC1395/HCC1395BL",0.745403132423463,"ENSG00000100614","HCC1395/HCC1395BL"
"ENSG00000100625 HCC1395/HCC1395BL",1.93658320265499,"ENSG00000100625","HCC1395/HCC1395BL"
"ENSG00000100626 HCC1395/HCC1395BL",3.96082481956684,"ENSG00000100626","HCC1395/HCC1395BL"
"ENSG00000100629 HCC1395/HCC1395BL",1.77776776058468,"ENSG00000100629","HCC1395/HCC1395BL"
"ENSG00000100632 HCC1395/HCC1395BL",0.878639831518335,"ENSG00000100632","HCC1395/HCC1395BL"
"ENSG00000100644 HCC1395/HCC1395BL",2.70608304407738,"ENSG00000100644","HCC1395/HCC1395BL"
"ENSG00000100647 HCC1395/HCC1395BL",0.828107393907991,"ENSG00000100647","HCC1395/HCC1395BL"
"ENSG00000100664 HCC1395/HCC1395BL",0.653936959149977,"ENSG00000100664","HCC1395/HCC1395BL"
"ENSG00000100697 HCC1395/HCC1395BL",0.623058325947971,"ENSG00000100697","HCC1395/HCC1395BL"
"ENSG00000100711 HCC1395/HCC1395BL",0.958411753761456,"ENSG00000100711","HCC1395/HCC1395BL"
"ENSG00000100714 HCC1395/HCC1395BL",0.615023464307513,"ENSG00000100714","HCC1395/HCC1395BL"
"ENSG00000100722 HCC1395/HCC1395BL",1.8548568308218,"ENSG00000100722","HCC1395/HCC1395BL"
"ENSG00000100726 HCC1395/HCC1395BL",1.36522881380492,"ENSG00000100726","HCC1395/HCC1395BL"
"ENSG00000100731 HCC1395/HCC1395BL",1.06118567772758,"ENSG00000100731","HCC1395/HCC1395BL"
"ENSG00000100744 HCC1395/HCC1395BL",0.741854022037132,"ENSG00000100744","HCC1395/HCC1395BL"
"ENSG00000100749 HCC1395/HCC1395BL",4.96382486383376,"ENSG00000100749","HCC1395/HCC1395BL"
"ENSG00000100764 HCC1395/HCC1395BL",0.670616939675745,"ENSG00000100764","HCC1395/HCC1395BL"
"ENSG00000100767 HCC1395/HCC1395BL",3.79846348695685,"ENSG00000100767","HCC1395/HCC1395BL"
"ENSG00000100796 HCC1395/HCC1395BL",0.847442696341408,"ENSG00000100796","HCC1395/HCC1395BL"
"ENSG00000100802 HCC1395/HCC1395BL",2.57075520233549,"ENSG00000100802","HCC1395/HCC1395BL"
"ENSG00000100804 HCC1395/HCC1395BL",1.38526839125279,"ENSG00000100804","HCC1395/HCC1395BL"
"ENSG00000100811 HCC1395/HCC1395BL",0.55511980733087,"ENSG00000100811","HCC1395/HCC1395BL"
"ENSG00000100813 HCC1395/HCC1395BL",0.528827258927025,"ENSG00000100813","HCC1395/HCC1395BL"
"ENSG00000100814 HCC1395/HCC1395BL",0.707099677640688,"ENSG00000100814","HCC1395/HCC1395BL"
"ENSG00000100815 HCC1395/HCC1395BL",0.558214579838461,"ENSG00000100815","HCC1395/HCC1395BL"
"ENSG00000100823 HCC1395/HCC1395BL",0.550221759058213,"ENSG00000100823","HCC1395/HCC1395BL"
"ENSG00000100836 HCC1395/HCC1395BL",2.92780750406959,"ENSG00000100836","HCC1395/HCC1395BL"
"ENSG00000100865 HCC1395/HCC1395BL",2.07523831074634,"ENSG00000100865","HCC1395/HCC1395BL"
"ENSG00000100867 HCC1395/HCC1395BL",1.82293246017454,"ENSG00000100867","HCC1395/HCC1395BL"
"ENSG00000100883 HCC1395/HCC1395BL",0.642130108984301,"ENSG00000100883","HCC1395/HCC1395BL"
"ENSG00000100888 HCC1395/HCC1395BL",0.502805360233151,"ENSG00000100888","HCC1395/HCC1395BL"
"ENSG00000100889 HCC1395/HCC1395BL",1.19556753008054,"ENSG00000100889","HCC1395/HCC1395BL"
"ENSG00000100890 HCC1395/HCC1395BL",3.36111339080337,"ENSG00000100890","HCC1395/HCC1395BL"
"ENSG00000100897 HCC1395/HCC1395BL",0.983989415203521,"ENSG00000100897","HCC1395/HCC1395BL"
"ENSG00000100902 HCC1395/HCC1395BL",3.74395769125055,"ENSG00000100902","HCC1395/HCC1395BL"
"ENSG00000100906 HCC1395/HCC1395BL",0.74617929166436,"ENSG00000100906","HCC1395/HCC1395BL"
"ENSG00000100908 HCC1395/HCC1395BL",1.79796972429449,"ENSG00000100908","HCC1395/HCC1395BL"
"ENSG00000100916 HCC1395/HCC1395BL",1.32111560333573,"ENSG00000100916","HCC1395/HCC1395BL"
"ENSG00000100918 HCC1395/HCC1395BL",3.21023129394744,"ENSG00000100918","HCC1395/HCC1395BL"
"ENSG00000100934 HCC1395/HCC1395BL",1.15566821309331,"ENSG00000100934","HCC1395/HCC1395BL"
"ENSG00000100938 HCC1395/HCC1395BL",0.820577292258972,"ENSG00000100938","HCC1395/HCC1395BL"
"ENSG00000100949 HCC1395/HCC1395BL",0.850778181667776,"ENSG00000100949","HCC1395/HCC1395BL"
"ENSG00000100968 HCC1395/HCC1395BL",2.17189207830484,"ENSG00000100968","HCC1395/HCC1395BL"
"ENSG00000100979 HCC1395/HCC1395BL",1.49629335534106,"ENSG00000100979","HCC1395/HCC1395BL"
"ENSG00000100983 HCC1395/HCC1395BL",0.609166942986589,"ENSG00000100983","HCC1395/HCC1395BL"
"ENSG00000100985 HCC1395/HCC1395BL",2.88173155000045,"ENSG00000100985","HCC1395/HCC1395BL"
"ENSG00000100991 HCC1395/HCC1395BL",0.63162071598237,"ENSG00000100991","HCC1395/HCC1395BL"
"ENSG00000100994 HCC1395/HCC1395BL",0.776204401326713,"ENSG00000100994","HCC1395/HCC1395BL"
"ENSG00000100997 HCC1395/HCC1395BL",2.22765885724411,"ENSG00000100997","HCC1395/HCC1395BL"
"ENSG00000101000 HCC1395/HCC1395BL",1.80556107204553,"ENSG00000101000","HCC1395/HCC1395BL"
"ENSG00000101003 HCC1395/HCC1395BL",1.19249347150883,"ENSG00000101003","HCC1395/HCC1395BL"
"ENSG00000101004 HCC1395/HCC1395BL",2.36948767333999,"ENSG00000101004","HCC1395/HCC1395BL"
"ENSG00000101019 HCC1395/HCC1395BL",0.526534404051259,"ENSG00000101019","HCC1395/HCC1395BL"
"ENSG00000101040 HCC1395/HCC1395BL",1.0239744036253,"ENSG00000101040","HCC1395/HCC1395BL"
"ENSG00000101052 HCC1395/HCC1395BL",0.626087421554484,"ENSG00000101052","HCC1395/HCC1395BL"
"ENSG00000101057 HCC1395/HCC1395BL",0.823431517991229,"ENSG00000101057","HCC1395/HCC1395BL"
"ENSG00000101079 HCC1395/HCC1395BL",0.729283498281575,"ENSG00000101079","HCC1395/HCC1395BL"
"ENSG00000101096 HCC1395/HCC1395BL",0.906851122416918,"ENSG00000101096","HCC1395/HCC1395BL"
"ENSG00000101104 HCC1395/HCC1395BL",0.480859866246718,"ENSG00000101104","HCC1395/HCC1395BL"
"ENSG00000101109 HCC1395/HCC1395BL",0.779305010026509,"ENSG00000101109","HCC1395/HCC1395BL"
"ENSG00000101126 HCC1395/HCC1395BL",0.958105332694607,"ENSG00000101126","HCC1395/HCC1395BL"
"ENSG00000101132 HCC1395/HCC1395BL",2.38843881613095,"ENSG00000101132","HCC1395/HCC1395BL"
"ENSG00000101138 HCC1395/HCC1395BL",1.23317332035238,"ENSG00000101138","HCC1395/HCC1395BL"
"ENSG00000101152 HCC1395/HCC1395BL",0.897320265423542,"ENSG00000101152","HCC1395/HCC1395BL"
"ENSG00000101166 HCC1395/HCC1395BL",0.973256501565867,"ENSG00000101166","HCC1395/HCC1395BL"
"ENSG00000101181 HCC1395/HCC1395BL",0.943599044681664,"ENSG00000101181","HCC1395/HCC1395BL"
"ENSG00000101182 HCC1395/HCC1395BL",1.73458505760937,"ENSG00000101182","HCC1395/HCC1395BL"
"ENSG00000101187 HCC1395/HCC1395BL",3.14168545940983,"ENSG00000101187","HCC1395/HCC1395BL"
"ENSG00000101189 HCC1395/HCC1395BL",1.08363678386097,"ENSG00000101189","HCC1395/HCC1395BL"
"ENSG00000101190 HCC1395/HCC1395BL",1.89828218467259,"ENSG00000101190","HCC1395/HCC1395BL"
"ENSG00000101191 HCC1395/HCC1395BL",1.59282672906141,"ENSG00000101191","HCC1395/HCC1395BL"
"ENSG00000101193 HCC1395/HCC1395BL",0.700552463155441,"ENSG00000101193","HCC1395/HCC1395BL"
"ENSG00000101199 HCC1395/HCC1395BL",0.772421847121701,"ENSG00000101199","HCC1395/HCC1395BL"
"ENSG00000101216 HCC1395/HCC1395BL",1.31343992135968,"ENSG00000101216","HCC1395/HCC1395BL"
"ENSG00000101220 HCC1395/HCC1395BL",1.68656106662541,"ENSG00000101220","HCC1395/HCC1395BL"
"ENSG00000101224 HCC1395/HCC1395BL",1.01516512184891,"ENSG00000101224","HCC1395/HCC1395BL"
"ENSG00000101246 HCC1395/HCC1395BL",3.33791678407721,"ENSG00000101246","HCC1395/HCC1395BL"
"ENSG00000101255 HCC1395/HCC1395BL",0.992780601356389,"ENSG00000101255","HCC1395/HCC1395BL"
"ENSG00000101265 HCC1395/HCC1395BL",1.92100387576508,"ENSG00000101265","HCC1395/HCC1395BL"
"ENSG00000101266 HCC1395/HCC1395BL",0.931292500045505,"ENSG00000101266","HCC1395/HCC1395BL"
"ENSG00000101290 HCC1395/HCC1395BL",0.945069338000812,"ENSG00000101290","HCC1395/HCC1395BL"
"ENSG00000101294 HCC1395/HCC1395BL",1.64592162237643,"ENSG00000101294","HCC1395/HCC1395BL"
"ENSG00000101306 HCC1395/HCC1395BL",1.97647336559513,"ENSG00000101306","HCC1395/HCC1395BL"
"ENSG00000101310 HCC1395/HCC1395BL",0.61395341747217,"ENSG00000101310","HCC1395/HCC1395BL"
"ENSG00000101311 HCC1395/HCC1395BL",1.46956777036665,"ENSG00000101311","HCC1395/HCC1395BL"
"ENSG00000101335 HCC1395/HCC1395BL",5.65313563026051,"ENSG00000101335","HCC1395/HCC1395BL"
"ENSG00000101337 HCC1395/HCC1395BL",0.731697156162818,"ENSG00000101337","HCC1395/HCC1395BL"
"ENSG00000101343 HCC1395/HCC1395BL",1.12986196110137,"ENSG00000101343","HCC1395/HCC1395BL"
"ENSG00000101346 HCC1395/HCC1395BL",0.922110354230557,"ENSG00000101346","HCC1395/HCC1395BL"
"ENSG00000101347 HCC1395/HCC1395BL",1.12819318156955,"ENSG00000101347","HCC1395/HCC1395BL"
"ENSG00000101350 HCC1395/HCC1395BL",0.453402989334866,"ENSG00000101350","HCC1395/HCC1395BL"
"ENSG00000101353 HCC1395/HCC1395BL",1.43071014969771,"ENSG00000101353","HCC1395/HCC1395BL"
"ENSG00000101361 HCC1395/HCC1395BL",0.673416412946281,"ENSG00000101361","HCC1395/HCC1395BL"
"ENSG00000101363 HCC1395/HCC1395BL",2.66105344432333,"ENSG00000101363","HCC1395/HCC1395BL"
"ENSG00000101365 HCC1395/HCC1395BL",0.816524895624314,"ENSG00000101365","HCC1395/HCC1395BL"
"ENSG00000101367 HCC1395/HCC1395BL",0.848970907994321,"ENSG00000101367","HCC1395/HCC1395BL"
"ENSG00000101384 HCC1395/HCC1395BL",1.42926264743614,"ENSG00000101384","HCC1395/HCC1395BL"
"ENSG00000101391 HCC1395/HCC1395BL",0.781508075651698,"ENSG00000101391","HCC1395/HCC1395BL"
"ENSG00000101407 HCC1395/HCC1395BL",1.35198710579072,"ENSG00000101407","HCC1395/HCC1395BL"
"ENSG00000101413 HCC1395/HCC1395BL",0.426964763629045,"ENSG00000101413","HCC1395/HCC1395BL"
"ENSG00000101439 HCC1395/HCC1395BL",0.905975485610161,"ENSG00000101439","HCC1395/HCC1395BL"
"ENSG00000101442 HCC1395/HCC1395BL",1.23070341833948,"ENSG00000101442","HCC1395/HCC1395BL"
"ENSG00000101447 HCC1395/HCC1395BL",2.44052497443011,"ENSG00000101447","HCC1395/HCC1395BL"
"ENSG00000101452 HCC1395/HCC1395BL",1.09284841155253,"ENSG00000101452","HCC1395/HCC1395BL"
"ENSG00000101457 HCC1395/HCC1395BL",1.04707974706369,"ENSG00000101457","HCC1395/HCC1395BL"
"ENSG00000101460 HCC1395/HCC1395BL",7.03291898894578,"ENSG00000101460","HCC1395/HCC1395BL"
"ENSG00000101464 HCC1395/HCC1395BL",1.55811047624558,"ENSG00000101464","HCC1395/HCC1395BL"
"ENSG00000101473 HCC1395/HCC1395BL",1.78775101616072,"ENSG00000101473","HCC1395/HCC1395BL"
"ENSG00000101474 HCC1395/HCC1395BL",1.04030729887057,"ENSG00000101474","HCC1395/HCC1395BL"
"ENSG00000101544 HCC1395/HCC1395BL",0.634460687437628,"ENSG00000101544","HCC1395/HCC1395BL"
"ENSG00000101546 HCC1395/HCC1395BL",1.82771793266284,"ENSG00000101546","HCC1395/HCC1395BL"
"ENSG00000101557 HCC1395/HCC1395BL",0.914896721428004,"ENSG00000101557","HCC1395/HCC1395BL"
"ENSG00000101558 HCC1395/HCC1395BL",0.51644901590576,"ENSG00000101558","HCC1395/HCC1395BL"
"ENSG00000101574 HCC1395/HCC1395BL",1.16356196691588,"ENSG00000101574","HCC1395/HCC1395BL"
"ENSG00000101577 HCC1395/HCC1395BL",0.756168566138708,"ENSG00000101577","HCC1395/HCC1395BL"
"ENSG00000101596 HCC1395/HCC1395BL",0.542202851871696,"ENSG00000101596","HCC1395/HCC1395BL"
"ENSG00000101605 HCC1395/HCC1395BL",5.95972588455556,"ENSG00000101605","HCC1395/HCC1395BL"
"ENSG00000101608 HCC1395/HCC1395BL",0.914606869627001,"ENSG00000101608","HCC1395/HCC1395BL"
"ENSG00000101624 HCC1395/HCC1395BL",1.60265507735469,"ENSG00000101624","HCC1395/HCC1395BL"
"ENSG00000101638 HCC1395/HCC1395BL",4.5807665233496,"ENSG00000101638","HCC1395/HCC1395BL"
"ENSG00000101654 HCC1395/HCC1395BL",0.514617118513573,"ENSG00000101654","HCC1395/HCC1395BL"
"ENSG00000101665 HCC1395/HCC1395BL",0.729553112333389,"ENSG00000101665","HCC1395/HCC1395BL"
"ENSG00000101670 HCC1395/HCC1395BL",3.28701639264635,"ENSG00000101670","HCC1395/HCC1395BL"
"ENSG00000101695 HCC1395/HCC1395BL",5.8535907291996,"ENSG00000101695","HCC1395/HCC1395BL"
"ENSG00000101745 HCC1395/HCC1395BL",0.954385583266356,"ENSG00000101745","HCC1395/HCC1395BL"
"ENSG00000101752 HCC1395/HCC1395BL",0.479873712229389,"ENSG00000101752","HCC1395/HCC1395BL"
"ENSG00000101773 HCC1395/HCC1395BL",1.15907882215964,"ENSG00000101773","HCC1395/HCC1395BL"
"ENSG00000101811 HCC1395/HCC1395BL",1.05510691042462,"ENSG00000101811","HCC1395/HCC1395BL"
"ENSG00000101843 HCC1395/HCC1395BL",0.993395290442144,"ENSG00000101843","HCC1395/HCC1395BL"
"ENSG00000101844 HCC1395/HCC1395BL",1.13463783442275,"ENSG00000101844","HCC1395/HCC1395BL"
"ENSG00000101846 HCC1395/HCC1395BL",2.8630760834616,"ENSG00000101846","HCC1395/HCC1395BL"
"ENSG00000101849 HCC1395/HCC1395BL",1.16024349063229,"ENSG00000101849","HCC1395/HCC1395BL"
"ENSG00000101868 HCC1395/HCC1395BL",0.550176447904487,"ENSG00000101868","HCC1395/HCC1395BL"
"ENSG00000101871 HCC1395/HCC1395BL",4.89491859721224,"ENSG00000101871","HCC1395/HCC1395BL"
"ENSG00000101882 HCC1395/HCC1395BL",1.31978067612093,"ENSG00000101882","HCC1395/HCC1395BL"
"ENSG00000101883 HCC1395/HCC1395BL",3.41073265710989,"ENSG00000101883","HCC1395/HCC1395BL"
"ENSG00000101888 HCC1395/HCC1395BL",0.919267097466336,"ENSG00000101888","HCC1395/HCC1395BL"
"ENSG00000101901 HCC1395/HCC1395BL",1.4080898327959,"ENSG00000101901","HCC1395/HCC1395BL"
"ENSG00000101928 HCC1395/HCC1395BL",1.17165376213785,"ENSG00000101928","HCC1395/HCC1395BL"
"ENSG00000101935 HCC1395/HCC1395BL",1.18518518067196,"ENSG00000101935","HCC1395/HCC1395BL"
"ENSG00000101940 HCC1395/HCC1395BL",2.0932326397389,"ENSG00000101940","HCC1395/HCC1395BL"
"ENSG00000101945 HCC1395/HCC1395BL",2.12399358480647,"ENSG00000101945","HCC1395/HCC1395BL"
"ENSG00000101955 HCC1395/HCC1395BL",2.60899568704705,"ENSG00000101955","HCC1395/HCC1395BL"
"ENSG00000101966 HCC1395/HCC1395BL",1.69957275440078,"ENSG00000101966","HCC1395/HCC1395BL"
"ENSG00000101974 HCC1395/HCC1395BL",0.856537394214373,"ENSG00000101974","HCC1395/HCC1395BL"
"ENSG00000101986 HCC1395/HCC1395BL",0.766008653767679,"ENSG00000101986","HCC1395/HCC1395BL"
"ENSG00000101997 HCC1395/HCC1395BL",1.13030459202016,"ENSG00000101997","HCC1395/HCC1395BL"
"ENSG00000102003 HCC1395/HCC1395BL",3.51257786543658,"ENSG00000102003","HCC1395/HCC1395BL"
"ENSG00000102007 HCC1395/HCC1395BL",1.16862666610461,"ENSG00000102007","HCC1395/HCC1395BL"
"ENSG00000102024 HCC1395/HCC1395BL",0.277471569433066,"ENSG00000102024","HCC1395/HCC1395BL"
"ENSG00000102030 HCC1395/HCC1395BL",1.47379797886757,"ENSG00000102030","HCC1395/HCC1395BL"
"ENSG00000102034 HCC1395/HCC1395BL",0.505541492561385,"ENSG00000102034","HCC1395/HCC1395BL"
"ENSG00000102048 HCC1395/HCC1395BL",3.22310713203731,"ENSG00000102048","HCC1395/HCC1395BL"
"ENSG00000102057 HCC1395/HCC1395BL",2.69844444019955,"ENSG00000102057","HCC1395/HCC1395BL"
"ENSG00000102078 HCC1395/HCC1395BL",1.29264682046951,"ENSG00000102078","HCC1395/HCC1395BL"
"ENSG00000102096 HCC1395/HCC1395BL",1.1537105679233,"ENSG00000102096","HCC1395/HCC1395BL"
"ENSG00000102103 HCC1395/HCC1395BL",1.12122880611277,"ENSG00000102103","HCC1395/HCC1395BL"
"ENSG00000102119 HCC1395/HCC1395BL",1.14207878682421,"ENSG00000102119","HCC1395/HCC1395BL"
"ENSG00000102125 HCC1395/HCC1395BL",0.826498696494271,"ENSG00000102125","HCC1395/HCC1395BL"
"ENSG00000102158 HCC1395/HCC1395BL",2.2050828198428,"ENSG00000102158","HCC1395/HCC1395BL"
"ENSG00000102172 HCC1395/HCC1395BL",0.867033211209257,"ENSG00000102172","HCC1395/HCC1395BL"
"ENSG00000102189 HCC1395/HCC1395BL",0.733372837529232,"ENSG00000102189","HCC1395/HCC1395BL"
"ENSG00000102218 HCC1395/HCC1395BL",1.08584276610214,"ENSG00000102218","HCC1395/HCC1395BL"
"ENSG00000102221 HCC1395/HCC1395BL",1.07322548038134,"ENSG00000102221","HCC1395/HCC1395BL"
"ENSG00000102225 HCC1395/HCC1395BL",0.881249535407167,"ENSG00000102225","HCC1395/HCC1395BL"
"ENSG00000102226 HCC1395/HCC1395BL",0.383652524666277,"ENSG00000102226","HCC1395/HCC1395BL"
"ENSG00000102265 HCC1395/HCC1395BL",1.03283530257085,"ENSG00000102265","HCC1395/HCC1395BL"
"ENSG00000102316 HCC1395/HCC1395BL",0.593564758756998,"ENSG00000102316","HCC1395/HCC1395BL"
"ENSG00000102317 HCC1395/HCC1395BL",0.48016866485116,"ENSG00000102317","HCC1395/HCC1395BL"
"ENSG00000102349 HCC1395/HCC1395BL",6.66443858557143,"ENSG00000102349","HCC1395/HCC1395BL"
"ENSG00000102362 HCC1395/HCC1395BL",8.06363772338631,"ENSG00000102362","HCC1395/HCC1395BL"
"ENSG00000102384 HCC1395/HCC1395BL",0.946454911745263,"ENSG00000102384","HCC1395/HCC1395BL"
"ENSG00000102385 HCC1395/HCC1395BL",2.5391381486884,"ENSG00000102385","HCC1395/HCC1395BL"
"ENSG00000102393 HCC1395/HCC1395BL",0.878969560655844,"ENSG00000102393","HCC1395/HCC1395BL"
"ENSG00000102401 HCC1395/HCC1395BL",1.13570623893566,"ENSG00000102401","HCC1395/HCC1395BL"
"ENSG00000102445 HCC1395/HCC1395BL",4.3148798283871,"ENSG00000102445","HCC1395/HCC1395BL"
"ENSG00000102452 HCC1395/HCC1395BL",1.6518381780885,"ENSG00000102452","HCC1395/HCC1395BL"
"ENSG00000102524 HCC1395/HCC1395BL",9.45050304426861,"ENSG00000102524","HCC1395/HCC1395BL"
"ENSG00000102531 HCC1395/HCC1395BL",0.981571983267122,"ENSG00000102531","HCC1395/HCC1395BL"
"ENSG00000102543 HCC1395/HCC1395BL",1.76415124135733,"ENSG00000102543","HCC1395/HCC1395BL"
"ENSG00000102547 HCC1395/HCC1395BL",2.11024418485662,"ENSG00000102547","HCC1395/HCC1395BL"
"ENSG00000102554 HCC1395/HCC1395BL",2.70625440287095,"ENSG00000102554","HCC1395/HCC1395BL"
"ENSG00000102580 HCC1395/HCC1395BL",1.02842543511465,"ENSG00000102580","HCC1395/HCC1395BL"
"ENSG00000102595 HCC1395/HCC1395BL",3.84752122119037,"ENSG00000102595","HCC1395/HCC1395BL"
"ENSG00000102606 HCC1395/HCC1395BL",0.483947004435419,"ENSG00000102606","HCC1395/HCC1395BL"
"ENSG00000102699 HCC1395/HCC1395BL",0.63586030290742,"ENSG00000102699","HCC1395/HCC1395BL"
"ENSG00000102710 HCC1395/HCC1395BL",1.29483327273314,"ENSG00000102710","HCC1395/HCC1395BL"
"ENSG00000102738 HCC1395/HCC1395BL",1.47280764226289,"ENSG00000102738","HCC1395/HCC1395BL"
"ENSG00000102743 HCC1395/HCC1395BL",0.795739992757803,"ENSG00000102743","HCC1395/HCC1395BL"
"ENSG00000102753 HCC1395/HCC1395BL",0.716787594029638,"ENSG00000102753","HCC1395/HCC1395BL"
"ENSG00000102763 HCC1395/HCC1395BL",0.932553551487517,"ENSG00000102763","HCC1395/HCC1395BL"
"ENSG00000102781 HCC1395/HCC1395BL",1.36036833450514,"ENSG00000102781","HCC1395/HCC1395BL"
"ENSG00000102786 HCC1395/HCC1395BL",0.886774131834657,"ENSG00000102786","HCC1395/HCC1395BL"
"ENSG00000102796 HCC1395/HCC1395BL",3.14011781624973,"ENSG00000102796","HCC1395/HCC1395BL"
"ENSG00000102804 HCC1395/HCC1395BL",6.1541948731644,"ENSG00000102804","HCC1395/HCC1395BL"
"ENSG00000102858 HCC1395/HCC1395BL",0.940873868007591,"ENSG00000102858","HCC1395/HCC1395BL"
"ENSG00000102871 HCC1395/HCC1395BL",1.91994954494262,"ENSG00000102871","HCC1395/HCC1395BL"
"ENSG00000102878 HCC1395/HCC1395BL",1.77144397100369,"ENSG00000102878","HCC1395/HCC1395BL"
"ENSG00000102879 HCC1395/HCC1395BL",1.02837810451517,"ENSG00000102879","HCC1395/HCC1395BL"
"ENSG00000102882 HCC1395/HCC1395BL",1.34272226187883,"ENSG00000102882","HCC1395/HCC1395BL"
"ENSG00000102886 HCC1395/HCC1395BL",2.6589615306294,"ENSG00000102886","HCC1395/HCC1395BL"
"ENSG00000102890 HCC1395/HCC1395BL",2.73846675594282,"ENSG00000102890","HCC1395/HCC1395BL"
"ENSG00000102893 HCC1395/HCC1395BL",1.4134344563142,"ENSG00000102893","HCC1395/HCC1395BL"
"ENSG00000102897 HCC1395/HCC1395BL",1.58354268419393,"ENSG00000102897","HCC1395/HCC1395BL"
"ENSG00000102898 HCC1395/HCC1395BL",1.44949101351033,"ENSG00000102898","HCC1395/HCC1395BL"
"ENSG00000102900 HCC1395/HCC1395BL",0.745273984176764,"ENSG00000102900","HCC1395/HCC1395BL"
"ENSG00000102901 HCC1395/HCC1395BL",0.599332952692106,"ENSG00000102901","HCC1395/HCC1395BL"
"ENSG00000102904 HCC1395/HCC1395BL",5.70868742382382,"ENSG00000102904","HCC1395/HCC1395BL"
"ENSG00000102910 HCC1395/HCC1395BL",1.66130511676039,"ENSG00000102910","HCC1395/HCC1395BL"
"ENSG00000102921 HCC1395/HCC1395BL",0.586307053467507,"ENSG00000102921","HCC1395/HCC1395BL"
"ENSG00000102931 HCC1395/HCC1395BL",2.38599106746798,"ENSG00000102931","HCC1395/HCC1395BL"
"ENSG00000102967 HCC1395/HCC1395BL",1.17898595661823,"ENSG00000102967","HCC1395/HCC1395BL"
"ENSG00000102974 HCC1395/HCC1395BL",0.402101332218774,"ENSG00000102974","HCC1395/HCC1395BL"
"ENSG00000102977 HCC1395/HCC1395BL",0.817603396895121,"ENSG00000102977","HCC1395/HCC1395BL"
"ENSG00000102978 HCC1395/HCC1395BL",0.933692925217929,"ENSG00000102978","HCC1395/HCC1395BL"
"ENSG00000102981 HCC1395/HCC1395BL",2.14057930290502,"ENSG00000102981","HCC1395/HCC1395BL"
"ENSG00000102984 HCC1395/HCC1395BL",2.05430408840527,"ENSG00000102984","HCC1395/HCC1395BL"
"ENSG00000102996 HCC1395/HCC1395BL",7.10474671302331,"ENSG00000102996","HCC1395/HCC1395BL"
"ENSG00000103018 HCC1395/HCC1395BL",0.807111448186769,"ENSG00000103018","HCC1395/HCC1395BL"
"ENSG00000103021 HCC1395/HCC1395BL",1.62102660357075,"ENSG00000103021","HCC1395/HCC1395BL"
"ENSG00000103024 HCC1395/HCC1395BL",4.08644842112765,"ENSG00000103024","HCC1395/HCC1395BL"
"ENSG00000103034 HCC1395/HCC1395BL",3.467379186848,"ENSG00000103034","HCC1395/HCC1395BL"
"ENSG00000103035 HCC1395/HCC1395BL",0.87167831638378,"ENSG00000103035","HCC1395/HCC1395BL"
"ENSG00000103037 HCC1395/HCC1395BL",1.89460041045715,"ENSG00000103037","HCC1395/HCC1395BL"
"ENSG00000103042 HCC1395/HCC1395BL",1.76336600187876,"ENSG00000103042","HCC1395/HCC1395BL"
"ENSG00000103043 HCC1395/HCC1395BL",1.05508501225727,"ENSG00000103043","HCC1395/HCC1395BL"
"ENSG00000103044 HCC1395/HCC1395BL",3.12619257209269,"ENSG00000103044","HCC1395/HCC1395BL"
"ENSG00000103047 HCC1395/HCC1395BL",0.759460881751,"ENSG00000103047","HCC1395/HCC1395BL"
"ENSG00000103051 HCC1395/HCC1395BL",0.57604538756154,"ENSG00000103051","HCC1395/HCC1395BL"
"ENSG00000103061 HCC1395/HCC1395BL",2.14642505979859,"ENSG00000103061","HCC1395/HCC1395BL"
"ENSG00000103067 HCC1395/HCC1395BL",8.90972943328556,"ENSG00000103067","HCC1395/HCC1395BL"
"ENSG00000103111 HCC1395/HCC1395BL",0.494762237161703,"ENSG00000103111","HCC1395/HCC1395BL"
"ENSG00000103121 HCC1395/HCC1395BL",0.774142153248252,"ENSG00000103121","HCC1395/HCC1395BL"
"ENSG00000103126 HCC1395/HCC1395BL",0.710341908333808,"ENSG00000103126","HCC1395/HCC1395BL"
"ENSG00000103148 HCC1395/HCC1395BL",1.32445493967749,"ENSG00000103148","HCC1395/HCC1395BL"
"ENSG00000103152 HCC1395/HCC1395BL",1.01459566950281,"ENSG00000103152","HCC1395/HCC1395BL"
"ENSG00000103160 HCC1395/HCC1395BL",0.775271531026183,"ENSG00000103160","HCC1395/HCC1395BL"
