"Position (bp)"	"ARG_PolyA_HCC1395BL_1_R1"	"ARG_PolyA_HCC1395BL_1_R2"	"ARG_PolyA_HCC1395BL_2_R1"	"ARG_PolyA_HCC1395BL_2_R2"	"ARG_PolyA_HCC1395BL_3_R1"	"ARG_PolyA_HCC1395BL_3_R2"	"ARG_PolyA_HCC1395_1_R1"	"ARG_PolyA_HCC1395_1_R2"	"ARG_PolyA_HCC1395_2_R1"	"ARG_PolyA_HCC1395_2_R2"	"ARG_PolyA_HCC1395_3_R1"	"ARG_PolyA_HCC1395_3_R2"	"BMK_RiboZero_HCC1395BL_1_R1"	"BMK_RiboZero_HCC1395BL_1_R2"	"BMK_RiboZero_HCC1395BL_2_R1"	"BMK_RiboZero_HCC1395BL_2_R2"	"BMK_RiboZero_HCC1395BL_3_R1"	"BMK_RiboZero_HCC1395BL_3_R2"	"BMK_RiboZero_HCC1395_1_R1"	"BMK_RiboZero_HCC1395_1_R2"	"BMK_RiboZero_HCC1395_2_R1"	"BMK_RiboZero_HCC1395_2_R2"	"BMK_RiboZero_HCC1395_3_R1"	"BMK_RiboZero_HCC1395_3_R2"	"MGI_PolyA_HCC1395BL_0313_1_R1"	"MGI_PolyA_HCC1395BL_0313_1_R2"	"MGI_PolyA_HCC1395BL_0313_2_R1"	"MGI_PolyA_HCC1395BL_0313_2_R2"	"MGI_PolyA_HCC1395BL_0313_3_R1"	"MGI_PolyA_HCC1395BL_0313_3_R2"	"MGI_PolyA_HCC1395BL_1_1_R1"	"MGI_PolyA_HCC1395BL_1_1_R2"	"MGI_PolyA_HCC1395BL_1_2_R1"	"MGI_PolyA_HCC1395BL_1_2_R2"	"MGI_PolyA_HCC1395BL_1_3_R1"	"MGI_PolyA_HCC1395BL_1_3_R2"	"MGI_PolyA_HCC1395BL_1_R1"	"MGI_PolyA_HCC1395BL_1_R2"	"MGI_PolyA_HCC1395BL_2_1_R1"	"MGI_PolyA_HCC1395BL_2_1_R2"	"MGI_PolyA_HCC1395BL_2_2_R1"	"MGI_PolyA_HCC1395BL_2_2_R2"	"MGI_PolyA_HCC1395BL_2_3_R1"	"MGI_PolyA_HCC1395BL_2_3_R2"	"MGI_PolyA_HCC1395BL_2_R1"	"MGI_PolyA_HCC1395BL_2_R2"	"MGI_PolyA_HCC1395BL_3_1_R1"	"MGI_PolyA_HCC1395BL_3_1_R2"	"MGI_PolyA_HCC1395BL_3_2_R1"	"MGI_PolyA_HCC1395BL_3_2_R2"	"MGI_PolyA_HCC1395BL_3_3_R1"	"MGI_PolyA_HCC1395BL_3_3_R2"	"MGI_PolyA_HCC1395BL_3_R1"	"MGI_PolyA_HCC1395BL_3_R2"	"MGI_PolyA_HCC1395_0313_1_R1"	"MGI_PolyA_HCC1395_0313_1_R2"	"MGI_PolyA_HCC1395_0313_2_R1"	"MGI_PolyA_HCC1395_0313_2_R2"	"MGI_PolyA_HCC1395_0313_3_R1"	"MGI_PolyA_HCC1395_0313_3_R2"	"MGI_PolyA_HCC1395_1_1_R1"	"MGI_PolyA_HCC1395_1_1_R2"	"MGI_PolyA_HCC1395_1_2_R1"	"MGI_PolyA_HCC1395_1_2_R2"	"MGI_PolyA_HCC1395_1_3_R1"	"MGI_PolyA_HCC1395_1_3_R2"	"MGI_PolyA_HCC1395_1_R1"	"MGI_PolyA_HCC1395_1_R2"	"MGI_PolyA_HCC1395_2_1_R1"	"MGI_PolyA_HCC1395_2_1_R2"	"MGI_PolyA_HCC1395_2_2_R1"	"MGI_PolyA_HCC1395_2_2_R2"	"MGI_PolyA_HCC1395_2_3_R1"	"MGI_PolyA_HCC1395_2_3_R2"	"MGI_PolyA_HCC1395_2_R1"	"MGI_PolyA_HCC1395_2_R2"	"MGI_PolyA_HCC1395_3_1_R1"	"MGI_PolyA_HCC1395_3_1_R2"	"MGI_PolyA_HCC1395_3_2_R1"	"MGI_PolyA_HCC1395_3_2_R2"	"MGI_PolyA_HCC1395_3_3_R1"	"MGI_PolyA_HCC1395_3_3_R2"	"MGI_PolyA_HCC1395_3_R1"	"MGI_PolyA_HCC1395_3_R2"	"MGI_RiboZero_HCC1395BL_1_R1"	"MGI_RiboZero_HCC1395BL_1_R2"	"MGI_RiboZero_HCC1395BL_2_R1"	"MGI_RiboZero_HCC1395BL_2_R2"	"MGI_RiboZero_HCC1395BL_3_R1"	"MGI_RiboZero_HCC1395BL_3_R2"	"MGI_RiboZero_HCC1395_1_R1"	"MGI_RiboZero_HCC1395_1_R2"	"MGI_RiboZero_HCC1395_2_R1"	"MGI_RiboZero_HCC1395_2_R2"	"MGI_RiboZero_HCC1395_3_R1"	"MGI_RiboZero_HCC1395_3_R2"	"NVG_PolyA_HCC1395BL_1_R1"	"NVG_PolyA_HCC1395BL_1_R2"	"NVG_PolyA_HCC1395BL_2_R1"	"NVG_PolyA_HCC1395BL_2_R2"	"NVG_PolyA_HCC1395BL_3_R1"	"NVG_PolyA_HCC1395BL_3_R2"	"NVG_PolyA_HCC1395_1_R1"	"NVG_PolyA_HCC1395_1_R2"	"NVG_PolyA_HCC1395_2_R1"	"NVG_PolyA_HCC1395_2_R2"	"NVG_PolyA_HCC1395_3_R1"	"NVG_PolyA_HCC1395_3_R2"	"SEQ_PolyA_HCC1395BL_1_R1"	"SEQ_PolyA_HCC1395BL_1_R2"	"SEQ_PolyA_HCC1395BL_2_R1"	"SEQ_PolyA_HCC1395BL_2_R2"	"SEQ_PolyA_HCC1395BL_3_R1"	"SEQ_PolyA_HCC1395BL_3_R2"	"SEQ_PolyA_HCC1395BL_4_R1"	"SEQ_PolyA_HCC1395BL_4_R2"	"SEQ_PolyA_HCC1395BL_5_R1"	"SEQ_PolyA_HCC1395BL_5_R2"	"SEQ_PolyA_HCC1395BL_6_R1"	"SEQ_PolyA_HCC1395BL_6_R2"	"SEQ_PolyA_HCC1395_1_R1"	"SEQ_PolyA_HCC1395_1_R2"	"SEQ_PolyA_HCC1395_2_R1"	"SEQ_PolyA_HCC1395_2_R2"	"SEQ_PolyA_HCC1395_3_R1"	"SEQ_PolyA_HCC1395_3_R2"	"SEQ_PolyA_HCC1395_4_R1"	"SEQ_PolyA_HCC1395_4_R2"	"SEQ_PolyA_HCC1395_5_R1"	"SEQ_PolyA_HCC1395_5_R2"	"SEQ_PolyA_HCC1395_6_R1"	"SEQ_PolyA_HCC1395_6_R2"	"SEQ_RiboZero_HCC1395BL_1_R1"	"SEQ_RiboZero_HCC1395BL_1_R2"	"SEQ_RiboZero_HCC1395BL_2_R1"	"SEQ_RiboZero_HCC1395BL_2_R2"	"SEQ_RiboZero_HCC1395BL_3_R1"	"SEQ_RiboZero_HCC1395BL_3_R2"	"SEQ_RiboZero_HCC1395BL_4_R1"	"SEQ_RiboZero_HCC1395BL_4_R2"	"SEQ_RiboZero_HCC1395BL_5_R1"	"SEQ_RiboZero_HCC1395BL_5_R2"	"SEQ_RiboZero_HCC1395BL_6_R1"	"SEQ_RiboZero_HCC1395BL_6_R2"	"SEQ_RiboZero_HCC1395_1_R1"	"SEQ_RiboZero_HCC1395_1_R2"	"SEQ_RiboZero_HCC1395_2_R1"	"SEQ_RiboZero_HCC1395_2_R2"	"SEQ_RiboZero_HCC1395_3_R1"	"SEQ_RiboZero_HCC1395_3_R2"	"SEQ_RiboZero_HCC1395_4_R1"	"SEQ_RiboZero_HCC1395_4_R2"	"SEQ_RiboZero_HCC1395_5_R1"	"SEQ_RiboZero_HCC1395_5_R2"	"SEQ_RiboZero_HCC1395_6_R1"	"SEQ_RiboZero_HCC1395_6_R2"
1	37.335673640492764	37.00085354340042	37.30141456405317	36.87764415372106	37.30837104967199	36.895435553991575	37.347368219065686	36.95908601750282	37.32778303485629	36.87950192859537	37.35508112212038	36.93003434761446	36.53498046162664	36.32973124569172	36.424262820105014	36.385288937446425	36.59176884028057	36.60447760646191	36.53290695515262	36.31207402806847	36.52719536938338	36.255822529888675	36.49430136163912	36.42228917597403	34.85883169066903	34.584088849513265	34.863610189708524	34.543663058973316	34.847116003855575	34.50223070060036	35.16086209211275	35.179488360027015	35.18198383714351	35.24427121019856	35.20005861686897	35.25749672981188	34.54810607989709	34.477964983734275	35.17972988854519	35.210182843133644	35.178776283102565	35.23199964464394	35.18723246899938	35.25916406602318	34.509089340298374	34.49689540251979	35.204722020638506	35.23902180803042	35.22084993701208	35.23814134563858	35.193704959422256	35.19395001525161	34.506961168241844	34.47269279134788	34.862038762763916	34.56123325640028	34.862301732239715	34.57298171122479	34.85852763107609	34.56388288901807	35.187646550851134	35.2303880942015	35.1886930924891	35.23683884301471	35.19348405072829	35.273112785544335	34.52860573863587	34.493778241027016	35.162902460314456	35.22079739000634	35.16793491720717	35.20902980807152	35.17540377470277	35.243590239050185	34.499197171336895	34.42707639273537	35.18291224915273	35.2197419129714	35.21396092234109	35.22791788511345	35.19176462682819	35.225149945540544	34.49865723409948	34.46502636576217	35.20398279184009	35.58989027814783	35.11691220139052	35.56138030887067	35.18054102357144	35.534630178023335	35.20598331021942	35.60612803114966	35.29553487001155	35.63635369698408	35.249752434162374	35.60352613140983	36.44115654309165	36.23144022582531	36.44368093758625	36.03000025855657	36.406935744262306	36.25298261525381	36.386891280986625	36.22173705341883	36.41247424144425	36.16814539077807	36.301317980919684	36.23805725779635	36.502257031343724	35.378624751731756	36.48601431782573	35.429375148443434	36.44401888791548	35.49127014567491	36.47373348732659	35.48199253719124	36.44219131233654	35.43550726675305	36.43932215104502	35.461614533554105	36.399904722631376	35.467467489990455	36.423742023238546	35.48460383267335	36.468280347718505	35.50791952466567	36.361324420384925	35.48310340675015	36.390212686311315	35.465716330754475	36.400008286981205	35.50891515655604	36.45833879761612	31.33296346432284	36.45681205249932	31.582444020113268	36.423443855872804	30.77736783124051	36.47784814414984	32.04821758922869	36.43243642264077	31.476509023192403	36.45738263768955	31.210053639200034	36.43461096210145	31.79667130432588	36.45556728011438	31.65141857510227	36.425413928219264	31.29672736895215	36.52066759746059	32.993851062778774	36.32554927111966	30.983719256099313	36.45175360029239	31.46291013536653
2	37.349270819670984	37.1098494077172	37.25871626147114	36.97748900032255	37.30894549072143	37.022590354420345	37.331716919154715	37.06157017250574	37.31521544151265	37.01685076328859	37.32640644454612	37.038478269407186	36.45635923168931	36.32319710386018	36.305452833266116	36.21669743814725	36.56601327497568	36.57499364604873	36.43021872332978	36.35503303738658	36.42012874629614	36.26282666045294	36.43083055311906	36.302702113250085	34.82932987431325	34.589786471567876	34.83383689481098	34.55323857767299	34.814553815333795	34.51348724304837	35.11200591236723	35.13742727370225	35.134292648317846	35.20376607306635	35.146029370728655	35.210096212269065	34.441106118998036	34.39864566854631	35.1264296808522	35.16865483979549	35.13136667813725	35.192553338513314	35.136472647961604	35.21987406881986	34.395521987677164	34.4180013797426	35.15048128170278	35.18553767584915	35.16664606914939	35.18333262055589	35.13861566124013	35.145094568202765	34.38491494308829	34.39564582172094	34.831036056604276	34.56898297796601	34.83232687298178	34.57287620127345	34.829433985741986	34.57273878580105	35.13850463656437	35.18439111659889	35.13681800366696	35.196994494461	35.14463183894296	35.229530342671225	34.40248074560242	34.41171236355829	35.119012369691745	35.18546793702963	35.121465946901985	35.17077710040214	35.129319896571516	35.19803006652138	34.373975166537726	34.32984158689321	35.133049942805314	35.18239557101929	35.16636234451356	35.1609810108268	35.14202207964852	35.17344328104732	34.38482253678395	34.40051806487641	35.22535729540876	35.58291146048486	35.150451572177055	35.562009514975266	35.20962153616494	35.53477232842141	35.21877956716844	35.59874931901546	35.25770891093303	35.62961624424367	35.26461173790069	35.59633207186178	36.36786610291956	36.41274853809124	36.363658791915476	36.31335077888663	36.35961493533523	36.35420280264054	36.32639057455133	36.24248631478019	36.36573846242754	36.3110720470012	36.22533099608026	36.33252175691676	41.54282399803374	36.382390159907665	41.527017651057534	36.43285600938629	41.47863315440288	36.52920371440607	41.511561851102535	36.5315645623587	41.47822136508212	36.45504714824109	41.47767832297523	36.484892655404494	41.471761440733566	36.4937978880844	41.469957861631215	36.523890576683975	41.52333817720503	36.53179973867668	41.442394785021236	36.515273515099516	41.44585319068739	36.492887482407305	41.450041757595464	36.53835516211818	41.58933471416059	35.83860445022698	41.564674002521194	35.919999759099035	41.575329829943875	35.718370468296676	41.5828331730765	35.99963952833411	41.5458291366132	35.89593798351634	41.606432728927786	35.83574184204888	41.52348933693761	35.95338866238369	41.579244281833645	35.88194534252823	41.5296658540172	35.88520869016082	41.60499483700395	36.20973804486927	41.5571761455816	35.869725256249275	41.58865723944353	35.842339516387135
3	37.39230803181764	37.145618410110686	37.27576544424564	37.03904988290396	37.34858674014212	37.05951995712355	37.359749219910114	37.09350376676572	37.344600792674264	37.053762895134305	37.34910649685327	37.05902500502814	36.59722866587676	36.38598492331025	36.4950662232049	36.3189531443344	36.67825798860122	36.61754318999143	36.58375714297079	36.40147678595006	36.57512517134562	36.31746017373707	36.57369630440241	36.39160312304774	34.85872519937287	34.60835923404115	34.86272174751446	34.57260372073567	34.84864383012736	34.543038696376534	35.15115992034093	35.17657138791314	35.17760529222141	35.23618801981758	35.191647420939596	35.24645608578224	34.54892892092244	34.51818132229869	35.16512158659921	35.20467754045141	35.17181004037333	35.2250186463814	35.17875656457984	35.25058599521411	34.507702090937514	34.532230431232925	35.19235485659454	35.23441843952758	35.20653997096634	35.23353805036209	35.17885206102724	35.19273142919054	34.50137702193607	34.51351906719273	34.86042364552018	34.58972793821774	34.86104234324266	34.59166535436006	34.859765009952724	34.590179251528454	35.179022064820145	35.21835188709879	35.17914890064475	35.22919099357804	35.18861450675185	35.260344518593975	34.514372115285	34.52781837489431	35.158754275123485	35.21693359045759	35.15899559019935	35.20274478698454	35.172821168551636	35.2300059710229	34.49463989952578	34.4636419987466	35.17210565268651	35.212896594785434	35.20512825581393	35.20998721229605	35.187319851371555	35.22065846500223	34.50237714929751	34.519542408677665	35.272130526855904	35.6392707350517	35.21768216299754	35.628068194317216	35.2541965739645	35.59806798311152	35.27104365775151	35.64767259073299	35.25870732041196	35.67805887615191	35.31188383396125	35.64619193601813	36.45149617658121	36.481549388631606	36.45208086927921	36.34605740316606	36.44961042242813	36.41482330513137	36.41870326303293	36.31470855870723	36.45002055428139	36.38332814936078	36.33841713263966	36.29215342095551	41.582656803523854	36.66661287204732	41.56713569362719	36.688467193143104	41.5233735266268	36.729420106795104	41.555587434393885	36.73069317148048	41.524437721360464	36.69503238825877	41.52392137472628	36.70810053877781	41.52430354861694	36.71740806960236	41.519270534059316	36.735960523349135	41.56782053688184	36.74273640130852	41.49766906418535	36.71878578058297	41.49603027023019	36.703574869604566	41.49889521434952	36.73628246260574	41.14843947356009	35.52126609354152	41.14971465490902	35.65395734806415	41.10006744827352	35.38015865008939	41.20848614904437	35.6658601621378	41.11794215104643	35.568842502163086	41.1555431946589	35.49930826703025	41.11694713249593	35.654976118177586	41.160217425454334	35.512907158622006	41.092976618641806	35.63770744479477	41.27202671210621	35.911753568829994	41.14805809562095	35.58372381133781	41.15288311403416	35.50085632183988
4	37.38227834047037	36.873628564708994	37.23365825661877	36.70141788398258	37.33162021886463	36.76112597341619	37.33303657146896	36.78873848112706	37.32393029345156	36.74978587920893	37.32051049472497	36.74835372728871	36.62199985231426	36.40075591108419	36.53887991942176	36.35543708341006	36.70646115480569	36.63209300068708	36.61325724771679	36.41578404983356	36.60520645489509	36.34021378228163	36.605066794397914	36.414761308811165	34.85140836928029	34.613779708557566	34.856565040229924	34.5806410006867	34.84081861260435	34.550630577016655	35.13369935062119	35.159826259292934	35.162188240952766	35.22168128382122	35.17202442545137	35.230511156895794	34.50027604562154	34.50002930364392	35.14575519764822	35.19005078589195	35.15369992958884	35.2099570185841	35.16264595631583	35.23704734028492	34.45628793425561	34.51415362179342	35.16511409927919	35.211992148038476	35.179075327695905	35.20981755143701	35.15513100708691	35.169554240753484	34.45080549459761	34.49402379675069	34.853044503868944	34.59344145205609	34.85408146369049	34.595295802415315	34.85344051520057	34.596395804825356	35.162095151496075	35.202638350586795	35.16293456253621	35.214424652374824	35.17224746175925	35.24578008344014	34.46049433671328	34.50833142038405	35.14471567593684	35.20285054724921	35.1412686589236	35.18839819940946	35.15925080083347	35.21471766766459	34.44034254318914	34.43896537761714	35.155131308422845	35.19777597235591	35.176288058807444	35.179086214864874	35.16339282269622	35.197128991617355	34.451063630424656	34.50113244969797	35.20512640560453	35.609345030097394	35.15985216783391	35.58810535599807	35.19194743303588	35.562020097408876	35.201702738584856	35.61708793353722	35.14944872895837	35.646281597155884	35.243798893600065	35.61133970618636	36.44991646154715	36.420815391751646	36.46201193689536	36.31845068694873	36.450291410042425	36.365615456607244	36.42152639963962	36.26432055294975	36.44487272631274	36.358132772950476	36.34701400931079	36.309145538317495	41.520061002681864	36.59201236112893	41.50048239163783	36.62366929100864	41.447388038910695	36.67918695167547	41.482577837232476	36.67847654820533	41.449510189030654	36.63508269947711	41.44795989132438	36.65051693058137	41.444262238378215	36.65223873717909	41.44921313816956	36.66596706771908	41.49930478603884	36.68124633509915	41.40697500299028	36.66395702956001	41.41463107597333	36.64828026942512	41.420842858445496	36.67709581733926	41.4626938409865	35.90116301195455	41.456896619942384	35.98392945467375	41.44528561235906	35.78921145217917	41.47861037517553	36.03829350803793	41.42851415430669	35.94595484339567	41.47736059664613	35.89193284465885	41.41575436747798	35.99529791478839	41.46002771291209	35.91570308706755	41.42089863695023	35.9518560927666	41.511453319160545	36.22342334607936	41.43764967965389	35.93047520289394	41.464176472987916	35.8927960412479
5	37.108096759258274	36.899560900145325	36.862137418274656	36.75105704725072	37.05278156941209	36.791154855190555	37.02513985023295	36.818810595644614	37.02671409500005	36.78294383358767	37.001282945310656	36.77172237859287	36.62781444224082	36.39400830713536	36.549417824102726	36.35559423675928	36.71936877659496	36.638995845249255	36.620274674403994	36.41265554564524	36.61079443549716	36.33738201120795	36.606957078657835	36.4080715755356	34.84720079985795	34.59137723689883	34.84981792263274	34.55545693147886	34.83400644837082	34.522971353230886	35.120062213850176	35.145133839758955	35.15229020615227	35.20805593247192	35.15836167257694	35.21540195695749	34.44615415711466	34.48473849454648	35.13115682581879	35.17637655472866	35.14155597277102	35.19672038776624	35.15012511042816	35.22441950305829	34.398812333325075	34.49794127090252	35.15449174740603	35.20187933878429	35.16866089326329	35.199276354510545	35.14411541682485	35.1598663129336	34.39234502141095	34.477130144056154	34.84744857988349	34.57097948568162	34.8481207143932	34.569339778923	34.84859299437468	34.570998904469185	35.14987714240199	35.1889443220344	35.15096329406996	35.20167494823621	35.160459396979604	35.23188550167085	34.39844213355657	34.49100888812616	35.134546919461954	35.19091583574662	35.12763808374443	35.174977052132945	35.150121505504295	35.20170652007492	34.38250420836353	34.419732071998475	35.1433252513816	35.18429703214817	35.166341877618365	35.16557499248305	35.155800870789164	35.18655629482557	34.39541391890801	34.482602594969514	35.198639329800706	35.60643980231018	35.16103138405216	35.58556338540737	35.18096834475141	35.557960559380795	35.18970404066427	35.614973824056584	35.10929168120491	35.64344934101339	35.23341032073773	35.61098366055026	36.48730639471865	36.46176414009748	36.48588100745665	36.36970973718025	36.46955937618588	36.40302153877064	36.44695269128548	36.34478373986557	36.47337043055557	36.370765188308724	36.373909010088056	36.3769737998692	41.589738098153916	36.7087844315845	41.571543638275685	36.72467684888111	41.523223263615336	36.762574748595306	41.55442167040036	36.75446108262134	41.52574280723092	36.7324816419058	41.524243694822964	36.74053821323802	41.52530520036433	36.7456884496698	41.525245208629464	36.75554568428304	41.57137813536477	36.7685839333018	41.49118037062338	36.743271448506064	41.49444648613096	36.7370086426567	41.498651316574836	36.75959716956633	40.88334661303894	35.36578326935467	40.90828884893948	35.540760786253124	40.83768941542624	35.285030938462384	40.98419788761098	35.371607116788745	40.8782952204688	35.398522055810865	40.892550930592506	35.315857305919	40.86696347510382	35.430823887675956	40.917472801728515	35.2848113744442	40.842035283855324	35.5773274599441	41.096748538343896	35.64169724343228	40.892182613877026	35.44020736171425	40.9044633071189	35.31906448643428
6	37.34207925452925	36.80961883621972	37.166176401758975	36.69191613431886	37.28864275942638	36.692460214037474	37.277048967893684	36.71042903031059	37.27062271293204	36.6822063108873	37.253607027298074	36.6597562753176	36.59711129694691	36.37022375139018	36.51301418775834	36.32724447942147	36.69499847846312	36.614788690762744	36.584011808021955	36.38558783286301	36.576785890712365	36.3093296873619	36.577011246356186	36.391766043798846	34.85406144595318	34.59473988031249	34.855339692430796	34.56101412289385	34.839304441843325	34.527705254789026	35.126897401679756	35.144922487172515	35.16093967407073	35.207384663065525	35.1646847863934	35.21637674817485	34.47387553665608	34.47085275986926	35.13732708800663	35.176104244316086	35.148743905283034	35.1984418156829	35.15739424138456	35.223820545579244	34.42757037996529	34.48456841844874	35.16457960740039	35.2062479388422	35.178159393727306	35.20286744602069	35.152624315765976	35.16522548757364	34.420646354748875	34.467574266461966	34.8523476848018	34.57602634320614	34.854115866389826	34.572502400307606	34.85331695721533	34.57230322203995	35.15566949548452	35.19008728924385	35.1584470033719	35.20153744677841	35.16793816111915	35.23243746290468	34.42541551334005	34.477845574250885	35.14166663245607	35.18967680883662	35.13477349947368	35.17511153963269	35.15706809588321	35.2023028586113	34.411299496576774	34.409743115692606	35.14935067954389	35.18413275824964	35.17456041564402	35.168933692094996	35.16445239952467	35.19082825126005	34.42386325200619	34.47331854190636	35.23386967023933	35.619289189856005	35.19904766689504	35.602077404910816	35.216353327679656	35.57317589825237	35.22566183334658	35.62778318883567	35.12727762080051	35.65531478312039	35.26733101881908	35.62426452315738	36.48681799601573	36.430455272382176	36.481393728139196	36.34057203536332	36.467500098014746	36.4112793048055	36.44368388864929	36.3086184030344	36.474057148196145	36.34901990731098	36.37059717322254	36.337545067406424	43.332487876271934	41.34044382976514	43.2928877175197	41.477265860801126	43.16608595402634	41.75885964282798	43.206858773636384	41.70398632719607	43.18924460147344	41.50971690163487	43.182686812554024	41.583820053903516	43.18062035843563	41.578872070343984	43.209152921000836	41.63246174205452	43.27472377291505	41.66028477731837	43.10048667336542	41.593555592907116	43.128953540055335	41.56052808983204	43.13291953594647	41.730797217490654	43.04621920939584	41.104493341870324	43.02831898677054	41.324558193584515	42.989388760853515	41.06567838105926	43.195107625727616	41.09664636926	43.05835894501068	41.08930303795799	43.13514725516081	41.14479546504415	42.981391728309504	41.19925512174994	43.0889465332617	41.0675639339441	42.92962786239669	41.26454905619264	43.21543348493609	41.51059369576335	42.99734831640725	41.206822661779924	43.05508291882487	41.10529907971548
7	37.31989787886975	37.00171158795257	37.14299732974118	36.92116596631723	37.26302630898428	36.886433349322424	37.245867767340414	36.920972112295054	37.23993783106649	36.88053460014011	37.21946227182504	36.85410465143414	36.560880042071695	36.34348305193703	36.46354967793262	36.29300272082421	36.65495450078613	36.60495611221467	36.54418662190433	36.34616127972534	36.53035674264194	36.269144487056096	36.53338149703007	36.36294683602637	34.864566786052656	34.57898997520907	34.865884377588536	34.542479286546595	34.84994086500952	34.50994396945069	35.163030591982	35.16476558403973	35.19775463105668	35.225949813465846	35.20702530923071	35.23619197078291	34.4725577111877	34.505729789157634	35.17525194343642	35.19455283968574	35.18671919432647	35.21581231491713	35.194557227282814	35.24015570545803	34.424413963758155	34.5205044737423	35.20840418373525	35.2244578565462	35.22124662392684	35.22157058960498	35.19366548067454	35.18287818738271	34.41707089607006	34.50222311273569	34.8617146957094	34.5616867255768	34.864671540290665	34.55638637448942	34.863236577061514	34.55660056376922	35.192205764368204	35.20703493684088	35.19444528779012	35.21893846784272	35.20734269226256	35.24992461113931	34.42489060417901	34.511879260470735	35.17631504390868	35.20601665470231	35.16723658737825	35.19289733385834	35.193651316397464	35.21941240796583	34.40882453178391	34.4478527612809	35.184334494417094	35.20081781348323	35.21824765727798	35.18907986830268	35.20540756954471	35.20757843604917	34.42082769553678	34.508871332447775	35.415633028704356	35.66432817724897	35.388239742187885	35.648854488060984	35.403171983843784	35.626909776889256	35.41397238059612	35.6746685599966	35.32467002720842	35.70138035372944	35.44384478206946	35.67276930384173	36.45591965073343	36.4658432072962	36.45114597682972	36.37469774436452	36.45192397962832	36.46816864450916	36.43260389847647	36.358511369013456	36.454295390050156	36.39382168510498	36.36299925185873	36.39670437587747	43.44637367451533	41.39966056497553	43.41524916576772	41.49749974602858	43.313194978160666	41.803492586811444	43.34669618965694	41.709092551699506	43.3289877946641	41.57361366763879	43.326430276076984	41.61824456806895	43.32214112133068	41.60638848021641	43.337912965243774	41.640469409647565	43.40172410155091	41.736149670070624	43.268288108794344	41.64535012507949	43.280255149900064	41.59535146858873	43.27922090340132	41.75213084893886	41.65459414600017	39.695098039262696	41.61256958203753	39.97913118367039	41.58654761600363	39.673529249443355	41.96517784087308	39.31537166477843	41.73851060940898	39.67752750438462	41.81744306112394	39.69372908683466	41.47504939440049	39.62413132247888	41.7693896288283	39.39786192986803	41.41684613633617	39.99742357764435	42.15502603974399	39.85423281389896	41.61280030294405	39.72160026451579	41.72856716482107	39.60483915220517
8	37.41947428298216	37.00662442002347	37.25749524828757	36.91812731716098	37.365519897291215	36.89065256787166	37.3509645084453	36.92938009253597	37.34281032759023	36.887251628177715	37.32797845291423	36.85865238197221	36.60559832402926	36.40556530839518	36.514498185519926	36.365826448586475	36.702294356132384	36.63951098419218	36.582683720067145	36.40453406162789	36.56423749786957	36.33509444351807	36.57074359904182	36.4290417928061	34.861651946419244	34.583844047111526	34.86365941975239	34.54933549571965	34.84868975506839	34.51762849543954	35.143486826883304	35.15940911124666	35.17898985934246	35.220816915641876	35.185110931695725	35.22930386215661	34.49904493952108	34.504102024696444	35.15414118107373	35.18856628465406	35.167011102608626	35.210542448827795	35.174154073399734	35.23523007031024	34.45023889824069	34.51988869858515	35.188022836855076	35.21338595786637	35.20095896198148	35.210450928296325	35.174922017054456	35.172770059275905	34.43923077646345	34.50317148309825	34.85939986326767	34.56436924180218	34.86186905887275	34.561186164039974	34.86011474526504	34.56050052352855	35.17296374547179	35.20004257812353	35.17439161531711	35.21272880106198	35.18678160588996	35.24337316129975	34.45143751182989	34.510939802908666	35.15687775826088	35.20067006183635	35.14877990814117	35.18646769463428	35.17454213374633	35.21334069693299	34.432631623480745	34.44824772750145	35.16602210252731	35.19499063416858	35.19612443373529	35.17564853675841	35.18539342005115	35.19708318077958	34.443565425647414	34.506656917805195	35.32945047683388	35.628026265836795	35.29245208603133	35.61069182138745	35.30726438624246	35.58092486128209	35.33026098030472	35.63780270927837	35.217298447321376	35.66484281367003	35.362796296874684	35.6325301145039	36.53219659484593	36.506284909710004	36.52699417766684	36.42580093910151	36.509540551898446	36.485159667449956	36.49323474890476	36.385483166580855	36.51667141064383	36.41803218055426	36.42564213481308	36.44046857852655	43.34799401217992	41.446124789370636	43.31442319525798	41.54823634676949	43.21063599310241	41.8936265017875	43.2493008805109	41.83186940732016	43.2296489738002	41.653462543181725	43.226937354693575	41.69426878234862	43.22123101357416	41.67820973776441	43.240086004811864	41.72052405023846	43.30503454287942	41.77485790513478	43.163371548287856	41.75360315521675	43.18024722881963	41.67740137351613	43.17868928939948	41.84839728080905	42.993088895006224	41.00307399971099	42.97546028716095	41.24079944945726	42.949581074403575	40.985069723779674	43.1561956807427	40.92798678770753	43.006626319375144	41.01863411997033	43.0799320242054	40.98920476580619	42.92015929179345	41.09244043535656	43.042936186816014	40.91040372389635	42.87697967716553	41.21925562015897	43.17033377720441	41.39812561871177	42.94593987152031	41.110663375626224	43.00213407915318	40.96583972436817
