Compare,Gene,FC_mean,P_mean,Suppoorted_Tools,DEG. Type,uchar,homoge,ubb_1_logFC,uwb_1_logFC,uhom_logFC,long_stability,ulst,kd_stability,uskd,dw4_stability,usw4,dw24_stability,usw25,dwCO2_stability,usco2
HCC1395/HCC1395BL,ENSG00000103343,1.217038288,2.34E-123,2,non-DEG,0.021964817,FALSE,0.014954347,0.006577949,0.016403233,FALSE,0.133987043,FALSE,0.001925462,FALSE,0.003040744,FALSE,0.000178801,TRUE,0.001532633
HCC1395/HCC1395BL,ENSG00000103351,1.708212676,0,3,non-DEG,0.016713156,FALSE,0.007798665,0.004992678,0.010046129,FALSE,0.039839956,FALSE,0.01297426,FALSE,0.001862827,FALSE,0.00020616,FALSE,0.003145831
HCC1395/HCC1395BL,ENSG00000103353,1.505717526,0,2,non-DEG,0.008920071,FALSE,0.007166443,0.002252453,0.007537847,FALSE,0.051714567,FALSE,0.003617762,FALSE,0.000484688,FALSE,0.000251115,FALSE,0.00168767
HCC1395/HCC1395BL,ENSG00000103356,1.420375692,0,3,non-DEG,0.012884195,FALSE,0.005761854,0.002714694,0.00637057,FALSE,0.080499904,FALSE,0.008763053,FALSE,0.000494203,FALSE,0.000268049,FALSE,0.000866128
HCC1395/HCC1395BL,ENSG00000103363,1.231769601,2.45E-58,3,non-DEG,0.015168184,FALSE,0.013438963,0.004327578,0.014156076,FALSE,0.158974524,FALSE,0.018965039,FALSE,0.001824517,FALSE,0.000174885,TRUE,0.001554217
HCC1395/HCC1395BL,ENSG00000103381,2.852996524,0,4,up-regulate,0.010774069,FALSE,0.057663,0.064262444,0.08756365,FALSE,0.037793837,FALSE,0.011114541,FALSE,0.005145596,FALSE,0.000202288,FALSE,0.001969263
HCC1395/HCC1395BL,ENSG00000103404,1.187962073,2.58E-129,2,non-DEG,0.009485396,FALSE,0.006716085,0.004267929,0.008102285,TRUE,0.044450326,FALSE,0.026906164,FALSE,0.006372202,FALSE,0.000632377,FALSE,0.001934904
HCC1395/HCC1395BL,ENSG00000103423,1.017868116,0.000148616,3,non-DEG,0.00899973,FALSE,0.005391518,0.002694614,0.006029383,FALSE,0.013958793,FALSE,0.012422279,FALSE,0.000913098,FALSE,8.09E-05,FALSE,0.001949745
HCC1395/HCC1395BL,ENSG00000103429,2.528675186,0,3,up-regulate,0.006044504,FALSE,0.008174428,0.002928828,0.008812251,FALSE,0.017012375,FALSE,0.008447367,TRUE,0.000471889,FALSE,3.88E-05,FALSE,0.002514632
HCC1395/HCC1395BL,ENSG00000103489,38.81405672,0,3,up-regulate,0.024309853,FALSE,0.213923545,0.200526292,0.296727419,FALSE,0.186205423,FALSE,0.048827506,FALSE,0.036425942,FALSE,0.004097358,FALSE,0.015563297
HCC1395/HCC1395BL,ENSG00000103494,2.06055146,0.00E+00,2,up-regulate,0.02325534,FALSE,0.008646922,0.005753306,0.011010773,FALSE,0.190686698,FALSE,0.015150331,FALSE,0.005072593,FALSE,0.000216854,FALSE,0.007159347
HCC1395/HCC1395BL,ENSG00000103495,2.021115498,0,3,up-regulate,0.011172998,FALSE,0.011041685,0.005244216,0.012258112,TRUE,0.067224734,FALSE,0.042754622,FALSE,0.006185256,FALSE,0.000192932,FALSE,0.002334733
HCC1395/HCC1395BL,ENSG00000103502,3.61970284,0,4,up-regulate,0.010980442,FALSE,0.012464235,0.004156766,0.014371244,FALSE,0.057334774,FALSE,0.029855762,FALSE,0.003623504,FALSE,8.27E-06,FALSE,0.003372746
HCC1395/HCC1395BL,ENSG00000103507,1.443715635,0.00E+00,4,non-DEG,0.007037028,FALSE,0.003921917,0.003435082,0.005215019,FALSE,0.038308494,FALSE,0.024623774,FALSE,0.00157117,FALSE,0.000198102,FALSE,0.000935988
HCC1395/HCC1395BL,ENSG00000103510,1.008228532,1.23E-06,3,non-DEG,0.007389552,FALSE,0.001497733,0.004375992,0.004952131,FALSE,0.027437754,FALSE,0.013888702,TRUE,0.000450189,FALSE,0.00026762,FALSE,0.001349595
HCC1395/HCC1395BL,ENSG00000103512,4.777622395,0,2,up-regulate,0.015693646,FALSE,0.005189711,0.003048779,0.00602725,FALSE,0.174158189,FALSE,0.002398058,FALSE,0.001151933,FALSE,3.21E-05,FALSE,0.001686837
HCC1395/HCC1395BL,ENSG00000103522,0.0066579,0,2,down-regulate,0.023032945,FALSE,0.011205072,0.006491073,0.012993123,FALSE,0.18473617,FALSE,0.031549118,FALSE,0.006952592,FALSE,0.000852537,FALSE,0.014295017
HCC1395/HCC1395BL,ENSG00000103540,0.58911808,0,3,non-DEG,0.014275898,FALSE,0.008213625,0.003414159,0.009131174,FALSE,0.107524099,FALSE,0.02338565,FALSE,0.001476405,FALSE,0.000110383,FALSE,0.000150066
HCC1395/HCC1395BL,ENSG00000103544,1.965116341,0,2,non-DEG,0.007265949,FALSE,0.005992062,0.003577899,0.007004417,FALSE,0.040946112,FALSE,0.009444501,TRUE,0.000505165,FALSE,5.88E-05,FALSE,0.001498084
HCC1395/HCC1395BL,ENSG00000103549,1.725401817,0,3,non-DEG,0.011823256,FALSE,0.00917543,0.022085795,0.025091299,FALSE,0.031166911,FALSE,0.017534324,FALSE,0.000548192,TRUE,8.60E-06,FALSE,0.000386693
HCC1395/HCC1395BL,ENSG00000103550,1.965319139,0,4,non-DEG,0.023304821,FALSE,0.009101993,0.003986504,0.009959599,FALSE,0.240343317,FALSE,0.011992626,FALSE,0.002240641,FALSE,0.000132636,FALSE,0.002029822
HCC1395/HCC1395BL,ENSG00000103569,0.107959347,0,2,down-regulate,0.024546222,FALSE,0.023481449,0.013201098,0.029035688,FALSE,0.178694259,FALSE,0.027279301,TRUE,0.005938218,FALSE,0.001493578,FALSE,0.007689382
HCC1395/HCC1395BL,ENSG00000103591,1.691748441,0,3,non-DEG,0.005097843,FALSE,0.006421073,0.003061943,0.007154616,FALSE,0.030380562,FALSE,0.00891842,FALSE,0.001101427,FALSE,0.000075956,FALSE,0.001444705
HCC1395/HCC1395BL,ENSG00000103599,6.184554814,0.00E+00,3,up-regulate,0.034090819,FALSE,0.044353115,0.026786169,0.051870785,FALSE,0.243110161,TRUE,0.01299529,FALSE,0.022087275,FALSE,0.000731008,FALSE,0.009928281
HCC1395/HCC1395BL,ENSG00000103642,0.533358324,0,3,non-DEG,0.014903444,FALSE,0.007063201,0.003362977,0.007913504,FALSE,0.081485093,FALSE,0.015764187,FALSE,0.002183796,FALSE,1.00E-04,FALSE,0.001710225
HCC1395/HCC1395BL,ENSG00000103647,0.498698357,6.58E-174,4,down-regulate,0.027235308,FALSE,0.085415223,0.070431788,0.116086856,FALSE,0.147298782,FALSE,0.02231331,FALSE,0.011353164,FALSE,0.00065927,FALSE,0.007541893
HCC1395/HCC1395BL,ENSG00000103653,0.161376631,0,4,down-regulate,0.004698428,FALSE,0.011801126,0.027587978,0.0307958,FALSE,0.02518546,FALSE,0.019858656,FALSE,0.002138204,FALSE,0.000344706,FALSE,0.002741051
HCC1395/HCC1395BL,ENSG00000103671,1.725567683,9.32E-297,2,non-DEG,0.008824704,FALSE,0.006225861,0.003262646,0.007087694,FALSE,0.080165513,FALSE,0.001106437,FALSE,0.002584884,FALSE,0.00027738,FALSE,0.001574895
HCC1395/HCC1395BL,ENSG00000103707,1.204555955,9.81E-216,3,non-DEG,0.005837426,FALSE,0.006344663,0.003934588,0.007501657,TRUE,0.039292254,TRUE,0.000358934,FALSE,0.003216443,TRUE,0.000047232,FALSE,0.003516785
HCC1395/HCC1395BL,ENSG00000103723,2.997493664,1.50E-237,4,up-regulate,0.053980556,FALSE,0.034604096,0.030956118,0.049795341,FALSE,0.287605099,FALSE,0.062988022,FALSE,0.007477434,FALSE,0.003499482,FALSE,0.011859155
HCC1395/HCC1395BL,ENSG00000103742,0.594216637,8.26E-61,3,non-DEG,0.035513184,FALSE,0.014242616,0.057512457,0.059270377,FALSE,0.163632703,TRUE,0.009639999,FALSE,0.035721345,TRUE,0.000801134,FALSE,0.029153046
HCC1395/HCC1395BL,ENSG00000103769,1.116519178,5.87E-159,2,non-DEG,0.011479645,FALSE,0.005678598,0.003231156,0.006680465,FALSE,0.047790951,FALSE,0.009136383,FALSE,0.001638018,TRUE,2.41E-05,FALSE,0.001086746
HCC1395/HCC1395BL,ENSG00000103811,0.032044775,0,3,down-regulate,0.047146027,FALSE,0.077814007,0.029292693,0.083155037,FALSE,0.051122959,FALSE,0.007251403,FALSE,0.001919289,FALSE,0.000666686,FALSE,0.002373245
HCC1395/HCC1395BL,ENSG00000103852,3.708229146,0,2,up-regulate,0.029867697,FALSE,0.013462227,0.004044148,0.01431266,FALSE,0.100498369,FALSE,0.000995746,TRUE,0.001638147,FALSE,0.000110676,FALSE,0.002853635
HCC1395/HCC1395BL,ENSG00000103855,5.608629675,0,3,up-regulate,0.012826864,FALSE,0.003731788,0.009467535,0.010706384,FALSE,0.145859954,FALSE,0.021793266,FALSE,0.004193654,FALSE,1.77E-05,FALSE,0.002976146
HCC1395/HCC1395BL,ENSG00000103876,1.285630429,1.17E-212,4,non-DEG,0.00902639,FALSE,0.009081591,0.002853256,0.009536141,FALSE,0.077827257,FALSE,0.005965982,FALSE,0.001223424,FALSE,0.000116479,FALSE,0.002579457
HCC1395/HCC1395BL,ENSG00000103888,69.67641423,0,2,up-regulate,0.122086668,FALSE,0.185290107,0.021984952,0.192422315,TRUE,0.527286764,FALSE,0.017072837,FALSE,0.010233361,FALSE,0.000856649,FALSE,0.005020608
HCC1395/HCC1395BL,ENSG00000103932,0.615633861,0.00E+00,3,non-DEG,0.011134606,FALSE,0.004641755,0.003714648,0.005953436,FALSE,0.085886676,FALSE,0.015347025,FALSE,0.002603877,FALSE,0.000484296,FALSE,0.001636252
HCC1395/HCC1395BL,ENSG00000103942,1.305671334,1.31E-80,2,non-DEG,0.020600049,FALSE,0.005669743,0.01317465,0.015823015,FALSE,0.113569365,FALSE,0.034343039,FALSE,0.007514359,FALSE,0.001918619,FALSE,0.007201998
HCC1395/HCC1395BL,ENSG00000103966,0.093415203,0,3,down-regulate,0.011317955,FALSE,0.006789754,0.00261123,0.007285709,FALSE,0.048933623,FALSE,0.004674113,FALSE,0.001728159,FALSE,2.61E-05,FALSE,0.002134596
HCC1395/HCC1395BL,ENSG00000103978,1.881281928,0,2,non-DEG,0.01762595,FALSE,0.013713097,0.008860674,0.017713438,FALSE,0.060364981,FALSE,0.010989345,FALSE,0.000682833,FALSE,3.93E-05,FALSE,0.003592362
HCC1395/HCC1395BL,ENSG00000103994,0.500619607,0,3,down-regulate,0.012744552,FALSE,0.004414604,0.003281077,0.005645,FALSE,0.094944317,FALSE,0.006944513,FALSE,0.003999149,FALSE,0.0001803,FALSE,0.002244538
HCC1395/HCC1395BL,ENSG00000103995,0.202114467,0,3,down-regulate,0.023381213,FALSE,0.020485695,0.014004864,0.024978785,FALSE,0.1323914,FALSE,0.011196363,FALSE,0.003261571,FALSE,0.000266726,FALSE,0.002563727
HCC1395/HCC1395BL,ENSG00000104047,1.575035766,0,2,non-DEG,0.021272934,FALSE,0.007658806,0.003516028,0.008594653,FALSE,0.084898023,FALSE,0.038377285,FALSE,0.003629368,FALSE,0.000219596,FALSE,0.001670628
HCC1395/HCC1395BL,ENSG00000104055,0.012440435,0,2,down-regulate,0.123998775,FALSE,0.019964853,0.012367185,0.023542518,FALSE,1.362327244,TRUE,0.00100982,TRUE,0.010964236,FALSE,0.00058735,TRUE,0.011382708
HCC1395/HCC1395BL,ENSG00000104064,0.784932351,6.35E-218,3,non-DEG,0.007635857,FALSE,0.00987177,0.004396305,0.010822156,FALSE,0.053560839,FALSE,0.011335696,FALSE,0.001141682,FALSE,2.15E-05,FALSE,0.002295039
HCC1395/HCC1395BL,ENSG00000104067,58.22023587,0,3,up-regulate,0.015640711,FALSE,0.052823948,0.027710988,0.059698622,FALSE,0.061771678,FALSE,0.042588017,FALSE,0.023408011,FALSE,0.000282517,FALSE,0.010542687
HCC1395/HCC1395BL,ENSG00000104081,1.832087216,0,2,non-DEG,0.012346611,FALSE,0.001113724,0.003651721,0.003964555,FALSE,0.061017987,FALSE,0.025024097,FALSE,0.001888412,FALSE,0.00029437,FALSE,0.001148458
HCC1395/HCC1395BL,ENSG00000104093,0.170587524,0,4,down-regulate,0.007151679,FALSE,0.004995143,0.004943435,0.007774086,FALSE,0.064663613,FALSE,0.019293536,FALSE,0.002764678,FALSE,4.47E-05,FALSE,0.001690578
HCC1395/HCC1395BL,ENSG00000104129,0.685577338,2.68E-153,3,non-DEG,0.051870166,FALSE,0.011701045,0.005785671,0.01318178,FALSE,0.55888427,FALSE,0.018228394,FALSE,0.008132188,FALSE,0.000751202,FALSE,0.004929028
HCC1395/HCC1395BL,ENSG00000104131,0.488169106,0,3,down-regulate,0.011809925,FALSE,0.004224276,0.00479132,0.007310236,FALSE,0.097394987,FALSE,0.006854962,FALSE,0.000759173,FALSE,9.64E-05,FALSE,0.002252045
HCC1395/HCC1395BL,ENSG00000104133,0.413836911,0,2,down-regulate,0.014421993,FALSE,0.002546133,0.002981203,0.004623436,FALSE,0.06511497,FALSE,0.005358041,TRUE,0.001326699,FALSE,0.000106113,FALSE,0.000659534
HCC1395/HCC1395BL,ENSG00000104140,0.054498016,0,2,down-regulate,0.017466704,FALSE,0.342001899,0.16306212,0.378948553,TRUE,0.015889403,TRUE,0.001540905,FALSE,0.006391823,FALSE,0.000495731,FALSE,0.0066542
HCC1395/HCC1395BL,ENSG00000104142,1.274985359,4.01E-219,2,non-DEG,0.005714569,FALSE,0.006332453,0.004060965,0.008223502,FALSE,0.030684058,FALSE,0.028810866,FALSE,0.004504259,FALSE,0.00037653,FALSE,0.003151581
HCC1395/HCC1395BL,ENSG00000104154,0.864172123,2.13E-44,2,non-DEG,0.021098066,FALSE,0.006076585,0.008772189,0.01362373,FALSE,0.062594799,FALSE,0.016437474,TRUE,0.001078856,FALSE,0.000373514,FALSE,0.004753815
HCC1395/HCC1395BL,ENSG00000104164,0.544825185,0,3,non-DEG,0.006425133,FALSE,0.006645328,0.003143084,0.007398348,FALSE,0.024166384,FALSE,0.034939389,FALSE,0.000438763,FALSE,0.000100141,TRUE,0.000788494
HCC1395/HCC1395BL,ENSG00000104205,1.870909668,1.14E-150,2,non-DEG,0.044485403,FALSE,0.155602579,0.041491923,0.162109377,FALSE,0.298544094,FALSE,0.065112509,#N/A,#N/A,FALSE,0.002016437,FALSE,0.03477643
HCC1395/HCC1395BL,ENSG00000104219,0.850016476,7.46E-132,2,non-DEG,0.011608428,FALSE,0.006314266,0.005782127,0.009260059,FALSE,0.062970649,FALSE,0.016835774,FALSE,0.00265063,FALSE,0.000138012,FALSE,0.003125141
HCC1395/HCC1395BL,ENSG00000104221,1.319535406,2.77E-138,3,non-DEG,0.014890743,FALSE,0.016148625,0.007200217,0.01777902,FALSE,0.149604091,FALSE,0.013638928,FALSE,0.005182885,FALSE,4.60E-05,FALSE,0.004917263
HCC1395/HCC1395BL,ENSG00000104228,0.540131536,0,2,non-DEG,0.012714162,FALSE,0.00566628,0.003753855,0.006803154,FALSE,0.036954036,FALSE,0.006562536,FALSE,0.003097702,FALSE,0.00062827,FALSE,0.002925619
HCC1395/HCC1395BL,ENSG00000104267,5.631301723,0,3,up-regulate,0.018160837,FALSE,0.079693908,0.021031394,0.082648852,FALSE,0.09982114,FALSE,0.005436152,FALSE,0.004584435,FALSE,0.000419845,FALSE,0.002842947
HCC1395/HCC1395BL,ENSG00000104290,0.488740528,0,3,down-regulate,0.025596244,FALSE,0.013114323,0.003970844,0.013706068,FALSE,0.146230623,#N/A,#N/A,FALSE,0.003900339,FALSE,0.000101088,FALSE,0.004065368
HCC1395/HCC1395BL,ENSG00000104299,0.394001311,0,2,down-regulate,0.006324504,FALSE,0.007771086,0.002966455,0.008338935,FALSE,0.023815246,FALSE,0.014917517,FALSE,0.003107707,FALSE,0.000280686,FALSE,0.002047944
HCC1395/HCC1395BL,ENSG00000104320,0.147095873,0,3,down-regulate,0.005444094,FALSE,0.009324788,0.003432367,0.010066076,FALSE,0.05152826,FALSE,0.029615401,FALSE,0.000625545,FALSE,7.45E-05,FALSE,0.001030372
HCC1395/HCC1395BL,ENSG00000104324,65.03688198,0,3,up-regulate,0.035304575,FALSE,0.084343003,0.024195001,0.087768315,FALSE,0.371528736,FALSE,0.040073798,FALSE,0.008922064,FALSE,0.001079958,FALSE,0.01495284
HCC1395/HCC1395BL,ENSG00000104325,0.380556329,0,3,down-regulate,0.008238144,FALSE,0.008632078,0.002679801,0.009040277,FALSE,0.072488695,FALSE,0.006372458,FALSE,0.001002314,FALSE,0.000129504,FALSE,0.002037995
HCC1395/HCC1395BL,ENSG00000104331,3.675046574,0,3,up-regulate,0.016196073,FALSE,0.01010071,0.003117356,0.010578088,FALSE,0.091574861,FALSE,0.027613221,FALSE,0.001200834,FALSE,0.000184985,FALSE,0.000716653
HCC1395/HCC1395BL,ENSG00000104332,8.836524119,0,2,up-regulate,0.019612163,FALSE,0.01803841,0.004677568,0.018672966,FALSE,0.156688374,FALSE,0.005085454,FALSE,0.00786989,FALSE,0.000229646,FALSE,0.004499053
HCC1395/HCC1395BL,ENSG00000104341,2.293654061,0,3,up-regulate,0.014395906,FALSE,0.010833969,0.004000117,0.01155921,FALSE,0.148935836,FALSE,0.010553527,FALSE,0.000669538,FALSE,4.77E-05,FALSE,0.001561969
HCC1395/HCC1395BL,ENSG00000104343,1.266533779,7.53E-164,2,non-DEG,0.040114984,FALSE,0.011751017,0.003302004,0.012220314,FALSE,0.226322456,FALSE,0.034834042,FALSE,0.001443796,FALSE,0.000120555,FALSE,0.002599406
HCC1395/HCC1395BL,ENSG00000104365,0.296114727,0,2,down-regulate,0.006726337,FALSE,0.005268616,0.002709424,0.005940343,FALSE,0.034048332,FALSE,0.002247016,FALSE,0.001308692,TRUE,1.95E-05,FALSE,0.001805633
HCC1395/HCC1395BL,ENSG00000104375,0.461115948,0,2,down-regulate,0.011098749,FALSE,0.007581862,0.004130957,0.008670927,FALSE,0.031968141,FALSE,0.020659861,FALSE,0.00297052,FALSE,2.10E-05,FALSE,0.003120893
HCC1395/HCC1395BL,ENSG00000104381,0.627484596,0.00E+00,2,non-DEG,0.010267769,FALSE,0.018507848,0.0149275,0.024180297,FALSE,0.049936139,FALSE,0.023037125,FALSE,0.004313027,FALSE,2.92E-06,FALSE,0.001935941
HCC1395/HCC1395BL,ENSG00000104388,2.951979834,0,2,up-regulate,0.018821907,FALSE,0.007903284,0.003532373,0.008810412,FALSE,0.153197499,FALSE,0.007857992,FALSE,0.00192814,#N/A,#N/A,FALSE,0.00199995
HCC1395/HCC1395BL,ENSG00000104408,0.78158728,0.00E+00,3,non-DEG,0.011574319,FALSE,0.004936683,0.003436594,0.006022993,FALSE,0.087800538,FALSE,0.012135832,FALSE,0.001314819,FALSE,6.16E-05,FALSE,0.000736379
HCC1395/HCC1395BL,ENSG00000104412,0.929761844,2.53E-30,3,non-DEG,0.00647236,FALSE,0.00577901,0.003587625,0.006857455,TRUE,0.019336406,FALSE,0.006935773,FALSE,0.002677047,FALSE,0.000157992,FALSE,0.001821795
HCC1395/HCC1395BL,ENSG00000104419,648.1764206,0,2,up-regulate,0.039538916,FALSE,0.075701591,0.043797053,0.087999572,FALSE,0.133305324,FALSE,0.021505969,FALSE,0.008212535,TRUE,0.000222222,FALSE,0.009557107
HCC1395/HCC1395BL,ENSG00000104427,0.698452503,2.95E-259,2,non-DEG,0.024272764,FALSE,0.012478094,0.005633354,0.013768086,FALSE,0.135734444,FALSE,0.034450462,FALSE,0.004196859,FALSE,0.000186334,FALSE,0.004653268
HCC1395/HCC1395BL,ENSG00000104432,0.145640665,0,3,down-regulate,0.0198141,FALSE,0.00026154,0.008610412,0.008614709,FALSE,0.117990927,FALSE,0.048489058,FALSE,0.004592797,FALSE,0.000750191,FALSE,0.0040845
HCC1395/HCC1395BL,ENSG00000104442,0.925796122,3.25E-86,2,non-DEG,0.00768541,FALSE,0.016026812,0.004472278,0.016655725,FALSE,0.052191361,FALSE,0.02096791,FALSE,0.00181052,FALSE,0.000537692,FALSE,0.000982742
HCC1395/HCC1395BL,ENSG00000104450,0.017110104,0,2,down-regulate,0.029448111,FALSE,0.020854904,0.004798587,0.021415801,FALSE,0.174402664,TRUE,0.000178538,FALSE,0.003752283,FALSE,0.000867164,FALSE,0.008580753
HCC1395/HCC1395BL,ENSG00000104472,1.326190167,1.17E-241,3,non-DEG,0.014373222,FALSE,0.015806593,0.002842495,0.016093133,FALSE,0.055773848,FALSE,0.01467638,FALSE,0.001363137,FALSE,0.000125913,TRUE,0.000552994
HCC1395/HCC1395BL,ENSG00000104490,0.015443089,0,3,down-regulate,0.02188241,FALSE,0.001864082,0.012407973,0.013066134,FALSE,0.133770887,FALSE,0.006271048,FALSE,0.013281166,FALSE,0.001816267,FALSE,0.012673831
HCC1395/HCC1395BL,ENSG00000104497,1.829683653,5.71E-267,2,non-DEG,0.026635935,FALSE,0.036399597,0.007963469,0.037282667,FALSE,0.167483469,FALSE,0.033732247,#N/A,#N/A,FALSE,0.000686403,FALSE,0.006492813
HCC1395/HCC1395BL,ENSG00000104517,0.515498442,0,2,non-DEG,0.003933072,FALSE,0.007426282,0.00179998,0.007701498,FALSE,0.024385705,FALSE,0.000933277,FALSE,0.000731119,FALSE,0.00012117,FALSE,0.001334154
HCC1395/HCC1395BL,ENSG00000104518,2.280451165,0,2,up-regulate,0.023560727,FALSE,0.020477304,0.002527024,0.020658701,FALSE,0.061659607,FALSE,0.023856547,FALSE,0.000798259,TRUE,1.92E-07,FALSE,0.001992747
HCC1395/HCC1395BL,ENSG00000104522,2.997002643,0,3,up-regulate,0.007335533,FALSE,0.004922556,0.003404986,0.00598559,FALSE,0.07740326,FALSE,0.013111445,FALSE,0.001080515,FALSE,0.000216432,FALSE,0.001285305
HCC1395/HCC1395BL,ENSG00000104524,3.045372035,0,2,up-regulate,0.019349166,FALSE,0.023568471,0.004426885,0.024131468,FALSE,0.089382929,FALSE,0.004471353,FALSE,0.001621223,FALSE,0.000128834,FALSE,0.005385543
HCC1395/HCC1395BL,ENSG00000104529,2.343153558,0,2,up-regulate,0.029401513,FALSE,0.017172737,0.003684788,0.017632549,FALSE,0.135848405,FALSE,0.018133855,TRUE,0.00047048,FALSE,0.000202766,FALSE,0.002093131
HCC1395/HCC1395BL,ENSG00000104549,2.001673778,0,2,up-regulate,0.004978613,FALSE,0.006386797,0.003081976,0.007423252,FALSE,0.01835977,FALSE,0.002246431,TRUE,0.000145258,FALSE,0.000291139,FALSE,0.001195299
HCC1395/HCC1395BL,ENSG00000104613,1.192683344,5.17E-206,3,non-DEG,0.004700926,FALSE,0.005408481,0.003500404,0.006449486,TRUE,0.013264876,FALSE,0.00657094,FALSE,0.001490196,FALSE,0.000157917,FALSE,0.000607826
HCC1395/HCC1395BL,ENSG00000104626,0.618229736,0,3,non-DEG,0.009725647,FALSE,0.004580905,0.003150698,0.005574029,FALSE,0.125799695,FALSE,0.019610455,FALSE,0.003151858,FALSE,1.53E-05,TRUE,0.001193909
HCC1395/HCC1395BL,ENSG00000104635,2.46284906,0,2,up-regulate,0.008537174,FALSE,0.010205623,0.003036836,0.010655643,FALSE,0.027998535,FALSE,0.008117742,FALSE,0.000471121,FALSE,6.60E-05,FALSE,0.000925306
HCC1395/HCC1395BL,ENSG00000104643,0.265477822,0,2,down-regulate,0.015623884,FALSE,0.004995778,0.006060394,0.007964307,FALSE,0.10369098,FALSE,0.020870399,FALSE,0.006931128,FALSE,0.000177777,TRUE,0.001393369
HCC1395/HCC1395BL,ENSG00000104671,1.083435908,7.70E-22,3,non-DEG,0.011238572,FALSE,0.007944109,0.004702648,0.009335377,FALSE,0.037434272,FALSE,0.026294133,FALSE,0.004406324,FALSE,3.92E-05,TRUE,0.000891949
HCC1395/HCC1395BL,ENSG00000104687,1.506820259,0,2,non-DEG,0.006794183,FALSE,0.00392716,0.00286387,0.004876834,FALSE,0.057067619,TRUE,0.000282197,FALSE,0.001783411,FALSE,0.000200779,FALSE,0.001225963
HCC1395/HCC1395BL,ENSG00000104695,1.827344152,0,2,non-DEG,0.010933854,FALSE,0.008392859,0.003503817,0.009120027,FALSE,0.090066822,FALSE,0.021056056,FALSE,0.001357561,FALSE,0.000074688,FALSE,0.001559479
HCC1395/HCC1395BL,ENSG00000104714,0.298314205,0,2,down-regulate,0.015627719,FALSE,0.008095531,0.004256858,0.009147414,TRUE,0.06037812,FALSE,0.008291507,FALSE,0.004665081,FALSE,0.000412125,FALSE,0.004673261
HCC1395/HCC1395BL,ENSG00000104731,2.254672945,0,2,up-regulate,0.035969244,FALSE,0.004856335,0.005141361,0.007074289,FALSE,0.253320457,FALSE,0.019128345,TRUE,0.000432138,FALSE,0.000218417,FALSE,0.00326857
HCC1395/HCC1395BL,ENSG00000104738,0.396337736,0,2,down-regulate,0.008583894,FALSE,0.002832538,0.002566199,0.00389718,FALSE,0.016661338,FALSE,0.002467967,FALSE,0.001542885,FALSE,0.000181463,FALSE,0.001032123
HCC1395/HCC1395BL,ENSG00000104756,3.648839121,0,3,up-regulate,0.011952691,FALSE,0.007417495,0.004338244,0.00863239,FALSE,0.090784319,FALSE,0.00856239,FALSE,0.000750565,FALSE,0.000094147,FALSE,0.003408487
HCC1395/HCC1395BL,ENSG00000104763,0.341434888,0,2,down-regulate,0.012807014,FALSE,0.003943142,0.002882688,0.005039175,FALSE,0.088942183,FALSE,0.005292147,FALSE,0.002204787,FALSE,5.59E-05,FALSE,0.002036383
HCC1395/HCC1395BL,ENSG00000104765,0.57321971,0,2,non-DEG,0.009302555,FALSE,0.003374512,0.003013472,0.004560246,FALSE,0.04404162,FALSE,0.02183769,FALSE,0.000416443,FALSE,9.97E-05,FALSE,0.001610971
HCC1395/HCC1395BL,ENSG00000104774,0.737860391,0,4,non-DEG,0.011808186,FALSE,0.004429489,0.002739252,0.005260285,FALSE,0.134866509,FALSE,0.021497968,FALSE,0.001260111,FALSE,0.000218358,FALSE,0.002034296
HCC1395/HCC1395BL,ENSG00000104783,0.443720779,0,3,down-regulate,0.009091653,FALSE,0.00848274,0.00292016,0.008980492,FALSE,0.09636474,FALSE,0.017735318,FALSE,0.001822242,TRUE,2.71E-05,FALSE,0.001308657
HCC1395/HCC1395BL,ENSG00000104805,2.811287265,0,2,up-regulate,0.008781733,FALSE,0.006860385,0.001463726,0.007109529,FALSE,0.06156295,FALSE,0.018358427,FALSE,0.001913749,FALSE,0.000395632,FALSE,0.003032467
HCC1395/HCC1395BL,ENSG00000104812,0.660518152,1.72E-266,3,non-DEG,0.011804975,FALSE,0.005614028,0.003557661,0.006662031,FALSE,0.039011959,FALSE,0.002198192,FALSE,0.002301217,FALSE,0.000124826,FALSE,0.00274534
HCC1395/HCC1395BL,ENSG00000104814,0.00293304,0,3,down-regulate,0.033653109,FALSE,0.002451405,0.00661415,0.007677456,FALSE,0.19659029,FALSE,0.01542787,FALSE,0.015748041,TRUE,0.0005721,FALSE,0.006610967
HCC1395/HCC1395BL,ENSG00000104823,0.913705703,1.16E-56,4,non-DEG,0.008576513,FALSE,0.008052075,0.002588575,0.008542158,FALSE,0.112131606,FALSE,0.018755365,FALSE,0.002232993,TRUE,7.67E-05,FALSE,0.001446915
HCC1395/HCC1395BL,ENSG00000104824,0.645943087,0,3,non-DEG,0.005851625,FALSE,0.005937288,0.001999188,0.006331283,FALSE,0.028147058,FALSE,0.006434114,FALSE,0.000525281,TRUE,3.69E-05,FALSE,0.000686762
HCC1395/HCC1395BL,ENSG00000104825,0.471515323,0,3,down-regulate,0.010575463,FALSE,0.004784851,0.005197712,0.007445088,FALSE,0.157091314,FALSE,0.012042281,FALSE,0.002758034,FALSE,0.00034169,FALSE,0.004251287
